우체국구분코드,우체국우편번호,관내우체국명,지방청명,총괄국명,우체국주소,우체국전화번호,우체국FAX번호,우편영업시간,금융영업시간
33983,28006,감물우체국,충청청,괴산우체국,충북  괴산군 감물면 감물로 65,043-833-9100,043-833-2730,09:00~18:00,09:00~16:30
73718,36560,영양석보우체국,경북청,영양우체국,경북  영양군 석보면 원리길 6-1 (원리리),054-682-8001,054-682-2454,09:00~18:00,09:00~16:30
30302,28951,보은우체국,충청청,보은우체국,충북 보은군 보은읍 삼산로5길 4,043-542-2005,043-542-3589,09:00~18:00,09:00~16:30
30464,34880,대전태평동우체국,충청청,서대전우체국,대전 중구 태평로 113(태평동),042-534-2041,042-524-4280,09:00~18:00,09:00~16:30
10926,04780,서울뚝섬우체국,서울청,서울광진우체국,서울 성동구 뚝섬로3길 14(성수동1가),02-464-2005,02-462-2843,09:00~18:00,09:00~16:30
10944,04808,서울용답동우체국,서울청,서울광진우체국,서울 성동구 천호대로 378 (용답동),02-2212-2466,02-2249-2397,09:00~18:00,09:00~16:30
11745,05008,서울화양동우체국,서울청,서울광진우체국,서울 광진구 광나루로 356 (화양동),02-465-2677,02-3409-3317,09:00~18:00,09:00~16:30
11754,05100,서울자양동우체국,서울청,서울광진우체국,서울 광진구 뚝섬로 640 (자양동),02-455-2004,02-3437-8663,09:00~18:00,09:00~16:30
14013,04995,서울능동우편취급국,서울청,서울광진우체국,서울 광진구 면목로 17-1 (군자동),02-498-0004,02-499-7200,09:00~18:00,미운영
14040,05116,서울테크노마트우편취급국,서울청,서울광진우체국,서울 광진구 광나루로56길 85 (구의동) 테크노마트,02-3424-0404,02-3424-0498,09:00~18:00,미운영
14059,04968,서울광나루우편취급국,서울청,서울광진우체국,서울 광진구 광장로 80 (광장동),02-454-0800,02-452-3020,09:00~18:00,09:00~16:30
14077,05073,서울성수노룬산우편취급국,서울청,서울광진우체국,서울 광진구 아차산로30길 25,02-498-3440,02-498-3441,09:00~18:00,미운영
14095,04965,서울장로회신학대학교우편취급국,서울청,서울광진우체국,서울 광진구 광장로5길 25-1 (광장동) 장로회신학대학교,02-453-1216,미운영,09:00~18:00,미운영
57287,55366,완주이서우체국,전북청,완주우체국,전북특별자치도 완주군 이서면 이서로 65,063-222-9000,063-221-5626,09:00~18:00,09:00~16:30
50135,58117,화순우체국,전남청,화순우체국,전남 화순군 화순읍 중앙로 85,061-370-2511,061-371-0198,09:00~18:00,09:00~16:30
50911,58153,능주우체국,전남청,화순우체국,전남 화순군 능주면 죽수길 48,061-372-1003,061-372-0190,09:00~18:00,09:00~16:30
60159,52684,진주우체국,부산청,진주우체국,경남 진주시 비봉로24번길 15 (중안동),055-790-0570,055-746-6086,09:00~18:00,09:00~16:30
62144,52670,진주이현동우체국,부산청,진주우체국,경남 진주시 평거로 272 (이현동),055-745-2122,055-745-0782,09:00~18:00,09:00~16:30
62153,52698,진주신안동우체국,부산청,진주우체국,경남 진주시 평거로 86 (신안동),055-741-5755,055-741-5744,09:00~18:00,09:00~16:30
62162,52649,진주평거동우체국,부산청,진주우체국,경남 진주시 진양호로125번길 15 (평거동),055-747-4717,055-747-6806,09:00~18:00,09:00~16:30
62180,52724,진주칠암동우체국,부산청,진주우체국,경남 진주시 진주대로 940 (칠암동),055-752-7024,055-752-2613,09:00~18:00,09:00~16:30
62199,52788,진주상대동우체국,부산청,진주우체국,경남 진주시 솔밭로 129 (상대동),055-752-3026,055-752-2447,09:00~18:00,09:00~16:30
62206,52780,진주하대동우체국,부산청,진주우체국,경남 진주시 도동로 182 (하대동),055-753-1480,055-753-0470,09:00~18:00,09:00~16:30
62224,52834,진주문산우체국,부산청,진주우체국,경남 진주시 문산읍 동부로609번길 10,055-761-5800,055-761-3042,09:00~18:00,09:00~16:30
62233,52616,진주일반성우체국,부산청,진주우체국,경남 진주시 일반성면 동부로 1941,055-754-6800,055-754-6682,09:00~18:00,09:00~16:30
66946,52734,진주초장동우체국,부산청,진주우체국,경남 진주시 초장로14번길 18 (초장동),055-762-2101,055-762-2103,09:00~18:00,09:00~16:30
66008,52696,진주서부우편취급국,부산청,진주우체국,경남 진주시 평거로 159 (신안동),055-741-9955,055-748-9992,09:00~18:00,미운영
66026,52726,진주천전우편취급국,부산청,진주우체국,경남 진주시 진주대로856번길 9 (주약동),055-753-9976,055-753-9976,09:00~18:00,미운영
66044,52769,진주도동우편취급국,부산청,진주우체국,경남 진주시 대신로340번길 7 (하대동),055-758-9527,055-758-9527,09:00~18:00,미운영
66053,52796,진주상평공단우편취급국,부산청,진주우체국,경남 진주시 돗골로117번길 13 (상평동),055-753-9957,055-753-9957,09:00~18:00,미운영
62840,52634,제306군사우체국,부산청,진주우체국,경남 진주시 금산면 속사리 사서함 306-2,055-759-5147,055-759-1688,08:00~17:00,08:00~16:30
64095,52822,진주가좌동우체국,부산청,진주우체국,경남 진주시 가좌길 15  (가좌동),055-759-8400,055-752-9078,09:00~18:00,09:00~16:30
64102,52849,진주내동우체국,부산청,진주우체국,경남  진주시 내동면 순환로 370,055-759-5400,055-759-5939,09:00~18:00,09:00~16:30
64111,52843,진주금곡우체국,부산청,진주우체국,경남 진주시 금곡면 월아산로 115,055-754-2000,055-754-2064,09:00~18:00,09:00~16:30
64120,52621,진주진성우체국,부산청,진주우체국,경남  진주시 진성면 동부로 1316,055-754-3000,055-754-3683,09:00~18:00,09:00~16:30
30642,34049,대전전민동우체국,충청청,대전유성우체국,대전 유성구 엑스포로 486-22(전민동),042-862-2004,042-863-2079,09:00~18:00,09:00~16:30
32262,27018,영춘우체국,충청청,단양우체국,충북 단양군 영춘면 온달평강로 64(상리),043-423-7676,043-423-9986,09:00~18:00,09:00~16:30
32280,27025,단양단성우체국,충청청,단양우체국,충북 단양군 단성면 월악로 4664(상방리),043-422-0708,043-422-0733,09:00~12:00,09:00~12:00
32299,27005,매포우체국,충청청,단양우체국,충북 단양군 매포읍 단양로 1917(평동리),043-422-4000,043-422-4002,09:00~18:00,09:00~16:30
34266,27014,단양적성우체국,충청청,단양우체국,충북 단양군 적성면 금수산로 961(하리),043-423-7700,043-423-7703,09:00~18:00,09:00~16:30
32244,27027,대강우체국,충청청,단양우체국,충북 단양군 대강면 단양로 156-6(장림리),043-422-0221,043-422-9221,09:00~18:00,09:00~16:30
51865,59649,여수소라우체국,전남청,여수우체국,전남 여수시 소라면 덕양로 445-1,061-683-8002,061-683-8474,09:00~18:00,09:00~16:30
51856,59665,여수소호동우체국,전남청,여수우체국,전남 여수시 소호로 506 (소호동),061-684-0521,061-684-0520,09:00~18:00,09:00~16:30
60202,48744,동부산우체국,부산청,동부산우체국,부산 동구 조방로 15 (범일동),051-630-1425,051-630-1449,09:00~18:00,09:00~16:30
60444,48812,부산초량우체국,부산청,동부산우체국,부산 동구 초량상로 71 (초량동),051-467-2005,051-462-5779,09:00~18:00,09:00~16:30
60499,48725,부산좌천동우체국,부산청,동부산우체국,부산 동구 중앙대로 471 (좌천동),051-632-2005,051-644-4228,09:00~18:00,09:00~16:30
42259,11805,민락동우체국,경인청,의정부우체국,경기 의정부시 용현로159번길 14-10 (민락동),031-852-0100,031-851-0081,09:00~18:00,09:00~16:30
49034,11493,양주2동우체국,경인청,양주우체국,경기 양주시 고읍북로 5,031-845-2005,031-845-2006,09:00~18:00,09:00~16:30
32002,29061,옥천이원우체국,충청청,옥천우체국,충북 옥천군 이원면 묘목로 105,043-732-2100,043-732-1638,09:00~18:00,09:00~16:30
32011,29013,청산우체국,충청청,옥천우체국,충북 옥천군 청산면 지전길 50-9,043-732-8100,043-731-8100,09:00~18:00,09:00~16:30
34088,29010,안남우체국,충청청,옥천우체국,충북 옥천군 안남면 연주길 46,043-732-7100,043-731-7110,09:00~18:00,09:00~16:30
34097,29024,동이우체국,충청청,옥천우체국,충북  옥천군 동이면 평산4길 6,043-732-3100,043-732-3128,09:00~18:00,09:00~16:30
34104,29000,옥천군북우체국,충청청,옥천우체국,충북 옥천군 군북면 이백길 3-7,043-732-5211,043-731-5231,09:00~18:00,09:00~16:30
34113,29017,청성우체국,충청청,옥천우체국,충북 옥천군 청성면 산계길 82,043-732-9100,043-731-9100,09:00~18:00,09:00~16:30
33992,28041,소수우체국,충청청,괴산우체국,충북 괴산군 소수면 소수로 146-1,043-832-8100,043-832-7914,09:00~18:00,09:00~16:30
31916,29144,영동계산우체국,충청청,영동우체국,충북 영동군 영동읍 계산로 44,043-744-5901,043-744-5902,09:00~18:00,09:00~16:30
31925,29166,학산우체국,충청청,영동우체국,충북 영동군 학산면 서산로 22,043-743-6100,043-744-2799,09:00~18:00,09:00~16:30
31934,29103,심천우체국,충청청,영동우체국,충북  영동군 심천면 심천로 82-1,043-742-6100,043-744-5880,09:00~18:00,09:00~16:30
31943,29114,황간우체국,충청청,영동우체국,충북 영동군 황간면 영동황간로 1665,043-742-4100,043-742-4205,09:00~18:00,09:00~16:30
31952,29123,영동상촌우체국,충청청,영동우체국,충북  영동군 상촌면 민주지산로 3025,043-743-4100,043-743-3590,09:00~18:00,09:00~16:30
32931,34227,진잠우체국,충청청,대전유성우체국,대전 유성구 원내로39번길 25 (원내동),042-543-3005,042-544-3065,09:00~18:00,09:00~16:30
52111,59047,해남삼산우체국,전남청,해남우체국,"전남 해남군 삼산면 대흥사길 88-22, (임시청사 ~2024년 12월 13일)",061-533-3701,061-532-8124,09:00~18:00,09:00~16:30
50920,58165,이양우체국,전남청,화순우체국,전남 화순군 이양면 이양로 80,061-372-3003,061-372-1346,08:00~17:00,08:00~16:30
53903,58137,화순대리우편취급국,전남청,화순우체국,전남 화순군 화순읍 칠충로 98,061-375-5688,061-375-5788,09:00~18:00,미운영
52595,58147,한천우체국,전남청,화순우체국,전남 화순군 한천면 한계1길 26,061-373-0003,061-372-3306,08:00~17:00,08:00~16:30
52602,58154,도곡우체국,전남청,화순우체국,전남 화순군 도곡면 지석로 1126,061-372-4003,061-372-4002,09:00~18:00,09:00~16:30
52620,58157,화순춘양우체국,전남청,화순우체국,전남 화순군 춘양면 춘양로 87,061-372-7003,0505-005-1913,09:00~18:00,09:00~16:30
52639,58162,화순청풍우체국,전남청,화순우체국,전남 화순군 청풍면 평지촌길 23,061-372-9503,061-372-3343,08:00~17:00,08:00~16:30
52648,58132,화순동면우체국,전남청,화순우체국,전남 화순군 동면 우평4길 5,061-372-8003,061-372-1325,09:00~18:00,09:00~16:30
52657,58144,사평우체국,전남청,화순우체국,전남 화순군 사평면 사호로 271,061-372-6003,061-373-5992,09:00~18:00,09:00~16:30
52666,58101,화순백아우체국,전남청,화순우체국,전남 화순군 백아면 학천길 24,061-372-5003,0505-005-1913,09:00~18:00,09:00~16:30
52675,58103,화순이서우체국,전남청,화순우체국,전남 화순군 이서면 백아로 3124,061-372-9003,061-372-3309,09:00~18:00,09:00~16:30
30197,31776,당진우체국,충청청,당진우체국,충남 당진시 당진중앙2로 158 (읍내동),041-360-2505,041-352-2550,09:00~18:00,09:00~16:30
31292,31741,신평우체국,충청청,당진우체국,충남 당진시 신평면 신평로 837 (금천리),041-362-6001,041-363-3744,09:00~18:00,09:00~16:30
31309,31733,기지시우체국,충청청,당진우체국,충남 당진시 송악읍 기지시1길 49 (기지시리),041-355-6001,041-355-7300,09:00~18:00,09:00~16:30
31327,31804,면천우체국,충청청,당진우체국,충남 당진시 면천면 한천로 871 (성상리),041-356-4001,041-356-5008,09:00~18:00,09:00~16:30
31336,31812,합덕우체국,충청청,당진우체국,충남 당진시 합덕읍 버그내1길 113 (운산리),041-362-2002,041-362-2005,09:00~18:00,09:00~16:30
34962,31784,당진채운우편취급국,충청청,당진우체국,충남 당진시 서부로 210 (채운동),041-355-3004,미운영,09:00~18:00,미운영
64139,52614,진주이반성우체국,부산청,진주우체국,경남  진주시 이반성면 오봉산로 707,055-754-7000,055-754-7071,09:00~18:00,09:00~16:30
64157,52610,진주지수우체국,부산청,진주우체국,경남 진주시 지수면 지수로 488,055-754-5500,055-754-5626,09:00~18:00,09:00~16:30
64184,52638,진주집현우체국,부산청,진주우체국,경남  진주시 집현면 진산로 529,055-772-5500,055-772-5581,09:00~18:00,09:00~16:30
64193,52600,진주미천우체국,부산청,진주우체국,경남 진주시 미천면 진산로 1824,055-744-1400,055-746-4866,09:00~18:00,09:00~16:30
64219,52643,진주대평우체국,부산청,진주우체국,경남  진주시 대평면 한들길 52,055-744-4061,055-744-4130,09:00~18:00,09:00~16:30
64228,52645,진주수곡우체국,부산청,진주우체국,경남 진주시 수곡면 곤수로 977,055-754-5000,055-754-4775,09:00~18:00,09:00~16:30
64166,52607,진주대곡우체국,부산청,진주우체국,경남  진주시 대곡면 진의로 1090,055-744-0100,055-746-2617,09:00~18:00,09:00~16:30
64175,52625,진주금산우체국,부산청,진주우체국,경남  진주시 금산면 금산순환로 40,055-761-2200,055-761-8265,09:00~18:00,09:00~16:30
65994,52661,진주상봉서동우편취급국,부산청,진주우체국,경남 진주시 창렬로 128 (상봉동),055-741-1301,055-741-1301,09:00~18:00,미운영
60122,51738,마산우체국,부산청,마산우체국,"경남 창원시 마산합포구 3.15대로 148, 마산우체국",055-292-0044,055-292-0014,09:00~18:00,09:00~16:30
56388,55311,완주고산우체국,전북청,완주우체국,전북특별자치도 완주군 고산면 고산로 96,063-263-4000,063-262-4120,09:00~18:00,09:00~16:30
43792,17394,호법우체국,경인청,이천우체국,경기 이천시 호법면 이섭대천로 530,031-632-9014,031-632-9004,09:00~18:00,09:00~16:30
43809,17312,백사우체국,경인청,이천우체국,경기 이천시 백사면  현방로  71,031-632-4014,031-632-4002,09:00~18:00,09:00~16:30
43818,17303,신둔우체국,경인청,이천우체국,경기 이천시 신둔면 경충대로 3152-14,031-632-7014,031-632-0442,09:00~18:00,09:00~16:30
43827,17343,대월우체국,경인청,이천우체국,경기 이천시 대월면 대평로174번길 40,031-632-1014,031-632-1004,09:00~18:00,09:00~16:30
43836,17324,부발우체국,경인청,이천우체국,경기 이천시 부발읍 무촌로 147,031-632-5014,031-632-5015,09:00~18:00,09:00~16:30
43854,17423,율면우체국,경인청,이천우체국,경기 이천시 율면 고당로 110,031-641-8060,031-641-8080,09:00~18:00,09:00~16:30
45554,17365,이천창전동우편취급국,경인청,이천우체국,경기 이천시 영창로 177,031-635-8561,031-631-8561,09:00~18:00,미운영
45572,17336,이천하이닉스우편취급국,경인청,이천우체국,경기 이천시 부발읍 경충대로 2091,031-8094-7819,031-639-6009,08:30~17:30,미운영
30624,34140,대전어은동우체국,충청청,대전유성우체국,대전 유성구 어은로 57(어은동) 한빛프라자2층,042-862-2005,042-862-3400,09:00~18:00,09:00~16:30
56100,55517,무주우체국,전북청,무주우체국,전북특별자치도 무주군 무주읍 주계로 100,063-322-2800,063-324-2480,09:00~18:00,09:00~16:30
